Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Abbreviation,Position
SAI,0 days 00:01:34.228000,0 days 00:00:29.613000,0 days 00:00:37.444000,0 days 00:00:27.171000,SAI,5.0
SAI,0 days 00:01:34.310000,0 days 00:00:29.965000,0 days 00:00:37.529000,0 days 00:00:26.816000,SAI,5.0
SAI,0 days 00:01:40.510000,0 days 00:00:33.076000,0 days 00:00:40.106000,0 days 00:00:27.328000,SAI,5.0
SAI,0 days 00:01:36.538000,0 days 00:00:31.652000,0 days 00:00:38.765000,0 days 00:00:26.121000,SAI,5.0
SAI,0 days 00:01:33.507000,0 days 00:00:29.930000,0 days 00:00:38.019000,0 days 00:00:25.558000,SAI,5.0
SAI,0 days 00:01:32.157000,0 days 00:00:29.792000,0 days 00:00:37.213000,0 days 00:00:25.152000,SAI,5.0
SAI,0 days 00:01:32.297000,0 days 00:00:29.615000,0 days 00:00:37.333000,0 days 00:00:25.349000,SAI,5.0
SAI,0 days 00:01:32.734000,0 days 00:00:29.452000,0 days 00:00:37.358000,0 days 00:00:25.924000,SAI,5.0
SAI,0 days 00:01:35.143000,0 days 00:00:29.847000,0 days 00:00:38.623000,0 days 00:00:26.673000,SAI,5.0
SAI,0 days 00:01:42.481000,0 days 00:00:30.838000,0 days 00:00:44.415000,0 days 00:00:27.228000,SAI,5.0
SAI,0 days 00:02:01.664000,0 days 00:00:52.019000,0 days 00:00:41.298000,0 days 00:00:28.347000,SAI,5.0
SAI,0 days 00:01:42.641000,0 days 00:00:32.526000,0 days 00:00:41.298000,0 days 00:00:28.817000,SAI,5.0
SAI,0 days 00:01:42.447000,0 days 00:00:32.306000,0 days 00:00:41.381000,0 days 00:00:28.760000,SAI,5.0
SAI,0 days 00:01:42.737000,0 days 00:00:32.367000,0 days 00:00:41.540000,0 days 00:00:28.830000,SAI,5.0
SAI,0 days 00:01:43.007000,0 days 00:00:32.343000,0 days 00:00:41.618000,0 days 00:00:29.046000,SAI,5.0
SAI,0 days 00:01:43.298000,0 days 00:00:32.379000,0 days 00:00:41.627000,0 days 00:00:29.292000,SAI,5.0
SAI,0 days 00:01:43.201000,0 days 00:00:32.248000,0 days 00:00:41.779000,0 days 00:00:29.174000,SAI,5.0
SAI,0 days 00:01:42.794000,0 days 00:00:32.229000,0 days 00:00:41.713000,0 days 00:00:28.852000,SAI,5.0
SAI,0 days 00:01:43.590000,0 days 00:00:32.466000,0 days 00:00:42.505000,0 days 00:00:28.619000,SAI,5.0
SAI,0 days 00:01:42.748000,0 days 00:00:32.172000,0 days 00:00:42.765000,0 days 00:00:27.811000,SAI,5.0
SAI,0 days 00:01:40.432000,0 days 00:00:31.728000,0 days 00:00:41.435000,0 days 00:00:27.269000,SAI,5.0
SAI,0 days 00:01:38.370000,0 days 00:00:31.076000,0 days 00:00:40.107000,0 days 00:00:27.187000,SAI,5.0
SAI,0 days 00:01:36.802000,0 days 00:00:31.069000,0 days 00:00:39.956000,0 days 00:00:25.777000,SAI,5.0
SAI,0 days 00:01:56.753000,0 days 00:00:52.978000,0 days 00:00:37.934000,0 days 00:00:25.841000,SAI,5.0
SAI,0 days 00:01:30.475000,0 days 00:00:28.813000,0 days 00:00:36.465000,0 days 00:00:25.197000,SAI,5.0
SAI,0 days 00:01:29.872000,0 days 00:00:28.807000,0 days 00:00:36.195000,0 days 00:00:24.870000,SAI,5.0
SAI,0 days 00:01:29.872000,0 days 00:00:28.887000,0 days 00:00:36.289000,0 days 00:00:24.696000,SAI,5.0
SAI,0 days 00:01:29.739000,0 days 00:00:28.895000,0 days 00:00:36.304000,0 days 00:00:24.540000,SAI,5.0
SAI,0 days 00:01:29.589000,0 days 00:00:29.004000,0 days 00:00:36.031000,0 days 00:00:24.554000,SAI,5.0
SAI,0 days 00:01:29.588000,0 days 00:00:29.071000,0 days 00:00:36.117000,0 days 00:00:24.400000,SAI,5.0
SAI,0 days 00:01:29.553000,0 days 00:00:28.946000,0 days 00:00:36.166000,0 days 00:00:24.441000,SAI,5.0
SAI,0 days 00:01:29.415000,0 days 00:00:29.057000,0 days 00:00:36.072000,0 days 00:00:24.286000,SAI,5.0
SAI,0 days 00:01:29.439000,0 days 00:00:28.943000,0 days 00:00:36.097000,0 days 00:00:24.399000,SAI,5.0
SAI,0 days 00:01:29.434000,0 days 00:00:28.907000,0 days 00:00:35.875000,0 days 00:00:24.652000,SAI,5.0
SAI,0 days 00:01:52.546000,0 days 00:00:49.714000,0 days 00:00:37.481000,0 days 00:00:25.351000,SAI,5.0
SAI,0 days 00:01:28.293000,0 days 00:00:28.550000,0 days 00:00:35.619000,0 days 00:00:24.124000,SAI,5.0
HUL,0 days 00:01:32.844000,0 days 00:00:29.458000,0 days 00:00:38.023000,0 days 00:00:25.363000,HUL,6.0
HUL,0 days 00:01:32.605000,0 days 00:00:29.476000,0 days 00:00:37.758000,0 days 00:00:25.371000,HUL,6.0
HUL,0 days 00:01:32.563000,0 days 00:00:29.462000,0 days 00:00:37.808000,0 days 00:00:25.293000,HUL,6.0
HUL,0 days 00:01:32.768000,0 days 00:00:29.542000,0 days 00:00:37.704000,0 days 00:00:25.522000,HUL,6.0
HUL,0 days 00:01:32.697000,0 days 00:00:29.525000,0 days 00:00:37.613000,0 days 00:00:25.559000,HUL,6.0
HUL,0 days 00:01:32.733000,0 days 00:00:29.612000,0 days 00:00:37.753000,0 days 00:00:25.368000,HUL,6.0
HUL,0 days 00:01:32.802000,0 days 00:00:29.549000,0 days 00:00:37.819000,0 days 00:00:25.434000,HUL,6.0
HUL,0 days 00:01:32.396000,0 days 00:00:29.547000,0 days 00:00:37.479000,0 days 00:00:25.370000,HUL,6.0
HUL,0 days 00:01:32.439000,0 days 00:00:29.470000,0 days 00:00:37.601000,0 days 00:00:25.368000,HUL,6.0
HUL,0 days 00:01:32.428000,0 days 00:00:29.466000,0 days 00:00:37.561000,0 days 00:00:25.401000,HUL,6.0
HUL,0 days 00:01:32.401000,0 days 00:00:29.544000,0 days 00:00:37.620000,0 days 00:00:25.237000,HUL,6.0
HUL,0 days 00:01:32.468000,0 days 00:00:29.514000,0 days 00:00:37.563000,0 days 00:00:25.391000,HUL,6.0
HUL,0 days 00:01:32.621000,0 days 00:00:29.547000,0 days 00:00:37.705000,0 days 00:00:25.369000,HUL,6.0
HUL,0 days 00:01:32.672000,0 days 00:00:29.600000,0 days 00:00:37.684000,0 days 00:00:25.388000,HUL,6.0
HUL,0 days 00:01:33.194000,0 days 00:00:29.588000,0 days 00:00:37.671000,0 days 00:00:25.935000,HUL,6.0
HUL,0 days 00:01:35.447000,0 days 00:00:29.611000,0 days 00:00:37.972000,0 days 00:00:27.864000,HUL,6.0
HUL,0 days 00:01:35.834000,0 days 00:00:30.157000,0 days 00:00:38.039000,0 days 00:00:27.638000,HUL,6.0
HUL,0 days 00:01:45.752000,0 days 00:00:35.421000,0 days 00:00:42.211000,0 days 00:00:28.120000,HUL,6.0
HUL,0 days 00:01:37.529000,0 days 00:00:31.584000,0 days 00:00:39.768000,0 days 00:00:26.177000,HUL,6.0
HUL,0 days 00:01:32.649000,0 days 00:00:29.638000,0 days 00:00:37.668000,0 days 00:00:25.343000,HUL,6.0
HUL,0 days 00:01:32.233000,0 days 00:00:29.458000,0 days 00:00:37.190000,0 days 00:00:25.585000,HUL,6.0
HUL,0 days 00:01:32.612000,0 days 00:00:29.586000,0 days 00:00:37.319000,0 days 00:00:25.707000,HUL,6.0
HUL,0 days 00:01:33.352000,0 days 00:00:29.702000,0 days 00:00:37.802000,0 days 00:00:25.848000,HUL,6.0
HUL,0 days 00:01:35.918000,0 days 00:00:29.955000,0 days 00:00:38.937000,0 days 00:00:27.026000,HUL,6.0
HUL,0 days 00:01:41.853000,0 days 00:00:30.434000,0 days 00:00:44.465000,0 days 00:00:26.954000,HUL,6.0
HUL,0 days 00:02:02.727000,0 days 00:00:52.409000,0 days 00:00:41.898000,0 days 00:00:28.420000,HUL,6.0
HUL,0 days 00:01:41.897000,0 days 00:00:31.639000,0 days 00:00:41.887000,0 days 00:00:28.371000,HUL,6.0
HUL,0 days 00:01:42.641000,0 days 00:00:32.158000,0 days 00:00:41.809000,0 days 00:00:28.674000,HUL,6.0
HUL,0 days 00:01:42.811000,0 days 00:00:32.078000,0 days 00:00:41.659000,0 days 00:00:29.074000,HUL,6.0
HUL,0 days 00:01:43.274000,0 days 00:00:32.172000,0 days 00:00:41.891000,0 days 00:00:29.211000,HUL,6.0
HUL,0 days 00:01:44.134000,0 days 00:00:32.498000,0 days 00:00:42.207000,0 days 00:00:29.429000,HUL,6.0
HUL,0 days 00:01:43.685000,0 days 00:00:32.347000,0 days 00:00:41.998000,0 days 00:00:29.340000,HUL,6.0
HUL,0 days 00:01:44.263000,0 days 00:00:32.706000,0 days 00:00:42.634000,0 days 00:00:28.923000,HUL,6.0
HUL,0 days 00:01:44.042000,0 days 00:00:32.661000,0 days 00:00:42.837000,0 days 00:00:28.544000,HUL,6.0
HUL,0 days 00:01:43.044000,0 days 00:00:32.248000,0 days 00:00:42.618000,0 days 00:00:28.178000,HUL,6.0
HUL,0 days 00:01:40.657000,0 days 00:00:31.620000,0 days 00:00:41.483000,0 days 00:00:27.554000,HUL,6.0
HUL,0 days 00:01:38.854000,0 days 00:00:31.437000,0 days 00:00:40.207000,0 days 00:00:27.210000,HUL,6.0
HUL,0 days 00:01:37.245000,0 days 00:00:31.423000,0 days 00:00:40.045000,0 days 00:00:25.777000,HUL,6.0
HUL,0 days 00:01:55.659000,0 days 00:00:52.654000,0 days 00:00:37.571000,0 days 00:00:25.434000,HUL,6.0
HUL,0 days 00:01:31.097000,0 days 00:00:28.991000,0 days 00:00:37.093000,0 days 00:00:25.013000,HUL,6.0
HUL,0 days 00:01:30.701000,0 days 00:00:29.077000,0 days 00:00:36.740000,0 days 00:00:24.884000,HUL,6.0
HUL,0 days 00:01:29.836000,0 days 00:00:28.896000,0 days 00:00:36.274000,0 days 00:00:24.666000,HUL,6.0
HUL,0 days 00:01:30.392000,0 days 00:00:29.116000,0 days 00:00:36.564000,0 days 00:00:24.712000,HUL,6.0
HUL,0 days 00:01:30.048000,0 days 00:00:28.987000,0 days 00:00:36.319000,0 days 00:00:24.742000,HUL,6.0
HUL,0 days 00:01:30.185000,0 days 00:00:29.112000,0 days 00:00:36.394000,0 days 00:00:24.679000,HUL,6.0
HUL,0 days 00:01:29.864000,0 days 00:00:29.079000,0 days 00:00:36.157000,0 days 00:00:24.628000,HUL,6.0
HUL,0 days 00:01:30.365000,0 days 00:00:29.221000,0 days 00:00:36.459000,0 days 00:00:24.685000,HUL,6.0
HUL,0 days 00:01:30.371000,0 days 00:00:29.229000,0 days 00:00:36.425000,0 days 00:00:24.717000,HUL,6.0
HUL,0 days 00:01:30.470000,0 days 00:00:29.333000,0 days 00:00:36.312000,0 days 00:00:24.825000,HUL,6.0
HUL,0 days 00:01:30.696000,0 days 00:00:29.416000,0 days 00:00:36.426000,0 days 00:00:24.854000,HUL,6.0
HUL,0 days 00:01:30.847000,0 days 00:00:29.432000,0 days 00:00:36.372000,0 days 00:00:25.043000,HUL,6.0
STR,0 days 00:01:32.683000,0 days 00:00:29.645000,0 days 00:00:37.883000,0 days 00:00:25.155000,STR,7.0
STR,0 days 00:01:32.307000,0 days 00:00:29.333000,0 days 00:00:37.877000,0 days 00:00:25.097000,STR,7.0
STR,0 days 00:01:32.968000,0 days 00:00:29.671000,0 days 00:00:37.788000,0 days 00:00:25.509000,STR,7.0
STR,0 days 00:01:32.706000,0 days 00:00:29.594000,0 days 00:00:37.688000,0 days 00:00:25.424000,STR,7.0
STR,0 days 00:01:32.788000,0 days 00:00:29.483000,0 days 00:00:37.602000,0 days 00:00:25.703000,STR,7.0
STR,0 days 00:01:32.716000,0 days 00:00:29.669000,0 days 00:00:37.576000,0 days 00:00:25.471000,STR,7.0
STR,0 days 00:01:32.648000,0 days 00:00:29.774000,0 days 00:00:37.426000,0 days 00:00:25.448000,STR,7.0
STR,0 days 00:01:32.291000,0 days 00:00:29.643000,0 days 00:00:37.309000,0 days 00:00:25.339000,STR,7.0
STR,0 days 00:01:32.619000,0 days 00:00:29.591000,0 days 00:00:37.450000,0 days 00:00:25.578000,STR,7.0
STR,0 days 00:01:32.273000,0 days 00:00:29.487000,0 days 00:00:37.399000,0 days 00:00:25.387000,STR,7.0
STR,0 days 00:01:32.362000,0 days 00:00:29.552000,0 days 00:00:37.359000,0 days 00:00:25.451000,STR,7.0
STR,0 days 00:01:33.092000,0 days 00:00:29.635000,0 days 00:00:37.403000,0 days 00:00:26.054000,STR,7.0
STR,0 days 00:01:32.641000,0 days 00:00:29.480000,0 days 00:00:37.862000,0 days 00:00:25.299000,STR,7.0
STR,0 days 00:01:32.649000,0 days 00:00:29.475000,0 days 00:00:37.742000,0 days 00:00:25.432000,STR,7.0
STR,0 days 00:01:33.091000,0 days 00:00:29.529000,0 days 00:00:37.695000,0 days 00:00:25.867000,STR,7.0
STR,0 days 00:01:35.713000,0 days 00:00:29.444000,0 days 00:00:38.432000,0 days 00:00:27.837000,STR,7.0
STR,0 days 00:01:35.789000,0 days 00:00:30.294000,0 days 00:00:37.877000,0 days 00:00:27.618000,STR,7.0
STR,0 days 00:01:47.568000,0 days 00:00:35.226000,0 days 00:00:43.466000,0 days 00:00:28.876000,STR,7.0
STR,0 days 00:01:37.491000,0 days 00:00:31.371000,0 days 00:00:39.226000,0 days 00:00:26.894000,STR,7.0
STR,0 days 00:01:33.291000,0 days 00:00:29.652000,0 days 00:00:37.847000,0 days 00:00:25.792000,STR,7.0
STR,0 days 00:01:32.495000,0 days 00:00:29.511000,0 days 00:00:37.482000,0 days 00:00:25.502000,STR,7.0
STR,0 days 00:01:33.062000,0 days 00:00:29.745000,0 days 00:00:37.460000,0 days 00:00:25.857000,STR,7.0
STR,0 days 00:01:34.585000,0 days 00:00:30.202000,0 days 00:00:37.970000,0 days 00:00:26.413000,STR,7.0
STR,0 days 00:01:35.351000,0 days 00:00:29.900000,0 days 00:00:38.721000,0 days 00:00:26.730000,STR,7.0
STR,0 days 00:01:40.784000,0 days 00:00:30.533000,0 days 00:00:43.232000,0 days 00:00:27.019000,STR,7.0
STR,0 days 00:02:01.611000,0 days 00:00:51.897000,0 days 00:00:41.424000,0 days 00:00:28.290000,STR,7.0
STR,0 days 00:01:42.187000,0 days 00:00:31.808000,0 days 00:00:41.676000,0 days 00:00:28.703000,STR,7.0
STR,0 days 00:01:42.992000,0 days 00:00:32.354000,0 days 00:00:41.795000,0 days 00:00:28.843000,STR,7.0
STR,0 days 00:01:43.066000,0 days 00:00:32.288000,0 days 00:00:41.590000,0 days 00:00:29.188000,STR,7.0
STR,0 days 00:01:43.714000,0 days 00:00:32.355000,0 days 00:00:42.140000,0 days 00:00:29.219000,STR,7.0
STR,0 days 00:01:44.545000,0 days 00:00:32.837000,0 days 00:00:42.296000,0 days 00:00:29.412000,STR,7.0
STR,0 days 00:01:44.213000,0 days 00:00:32.781000,0 days 00:00:41.979000,0 days 00:00:29.453000,STR,7.0
STR,0 days 00:01:44.171000,0 days 00:00:32.899000,0 days 00:00:42.051000,0 days 00:00:29.221000,STR,7.0
STR,0 days 00:01:44.422000,0 days 00:00:32.820000,0 days 00:00:42.798000,0 days 00:00:28.804000,STR,7.0
STR,0 days 00:01:43,0 days 00:00:32.334000,0 days 00:00:42.363000,0 days 00:00:28.303000,STR,7.0
STR,0 days 00:01:40.825000,0 days 00:00:31.891000,0 days 00:00:41.183000,0 days 00:00:27.751000,STR,7.0
STR,0 days 00:01:39.373000,0 days 00:00:31.361000,0 days 00:00:40.574000,0 days 00:00:27.438000,STR,7.0
STR,0 days 00:01:37.759000,0 days 00:00:31.395000,0 days 00:00:40.343000,0 days 00:00:26.021000,STR,7.0
STR,0 days 00:01:56.032000,0 days 00:00:51.953000,0 days 00:00:38,0 days 00:00:26.079000,STR,7.0
STR,0 days 00:01:30.098000,0 days 00:00:28.788000,0 days 00:00:36.362000,0 days 00:00:24.948000,STR,7.0
STR,0 days 00:01:30.161000,0 days 00:00:28.734000,0 days 00:00:36.438000,0 days 00:00:24.989000,STR,7.0
STR,0 days 00:01:30.196000,0 days 00:00:28.864000,0 days 00:00:36.431000,0 days 00:00:24.901000,STR,7.0
STR,0 days 00:01:30.030000,0 days 00:00:28.951000,0 days 00:00:36.361000,0 days 00:00:24.718000,STR,7.0
STR,0 days 00:01:30.025000,0 days 00:00:29.054000,0 days 00:00:36.221000,0 days 00:00:24.750000,STR,7.0
STR,0 days 00:01:29.897000,0 days 00:00:28.964000,0 days 00:00:36.312000,0 days 00:00:24.621000,STR,7.0
STR,0 days 00:01:29.925000,0 days 00:00:29.006000,0 days 00:00:36.294000,0 days 00:00:24.625000,STR,7.0
STR,0 days 00:01:30.237000,0 days 00:00:29.160000,0 days 00:00:36.507000,0 days 00:00:24.570000,STR,7.0
STR,0 days 00:01:29.969000,0 days 00:00:29.010000,0 days 00:00:36.366000,0 days 00:00:24.593000,STR,7.0
STR,0 days 00:01:30.030000,0 days 00:00:29.075000,0 days 00:00:36.363000,0 days 00:00:24.592000,STR,7.0
STR,0 days 00:01:30.026000,0 days 00:00:29.052000,0 days 00:00:36.370000,0 days 00:00:24.604000,STR,7.0
STR,0 days 00:01:30.053000,0 days 00:00:29.025000,0 days 00:00:36.298000,0 days 00:00:24.730000,STR,7.0
ALO,0 days 00:01:33.202000,0 days 00:00:29.547000,0 days 00:00:38.343000,0 days 00:00:25.312000,ALO,8.0
ALO,0 days 00:01:32.951000,0 days 00:00:29.481000,0 days 00:00:38.035000,0 days 00:00:25.435000,ALO,8.0
ALO,0 days 00:01:33.192000,0 days 00:00:29.728000,0 days 00:00:37.816000,0 days 00:00:25.648000,ALO,8.0
ALO,0 days 00:01:32.617000,0 days 00:00:29.488000,0 days 00:00:37.643000,0 days 00:00:25.486000,ALO,8.0
ALO,0 days 00:01:32.673000,0 days 00:00:29.595000,0 days 00:00:37.554000,0 days 00:00:25.524000,ALO,8.0
ALO,0 days 00:01:32.712000,0 days 00:00:29.605000,0 days 00:00:37.605000,0 days 00:00:25.502000,ALO,8.0
ALO,0 days 00:01:32.496000,0 days 00:00:29.612000,0 days 00:00:37.519000,0 days 00:00:25.365000,ALO,8.0
ALO,0 days 00:01:32.579000,0 days 00:00:29.634000,0 days 00:00:37.516000,0 days 00:00:25.429000,ALO,8.0
ALO,0 days 00:01:32.741000,0 days 00:00:29.651000,0 days 00:00:37.615000,0 days 00:00:25.475000,ALO,8.0
ALO,0 days 00:01:32.548000,0 days 00:00:29.557000,0 days 00:00:37.617000,0 days 00:00:25.374000,ALO,8.0
ALO,0 days 00:01:32.427000,0 days 00:00:29.553000,0 days 00:00:37.415000,0 days 00:00:25.459000,ALO,8.0
ALO,0 days 00:01:32.517000,0 days 00:00:29.543000,0 days 00:00:37.535000,0 days 00:00:25.439000,ALO,8.0
ALO,0 days 00:01:32.383000,0 days 00:00:29.586000,0 days 00:00:37.348000,0 days 00:00:25.449000,ALO,8.0
ALO,0 days 00:01:32.259000,0 days 00:00:29.565000,0 days 00:00:37.413000,0 days 00:00:25.281000,ALO,8.0
ALO,0 days 00:01:32.590000,0 days 00:00:29.583000,0 days 00:00:37.417000,0 days 00:00:25.590000,ALO,8.0
ALO,0 days 00:01:35.014000,0 days 00:00:29.631000,0 days 00:00:37.985000,0 days 00:00:27.398000,ALO,8.0
ALO,0 days 00:01:35.880000,0 days 00:00:30.038000,0 days 00:00:38.583000,0 days 00:00:27.259000,ALO,8.0
ALO,0 days 00:01:47.270000,0 days 00:00:35.872000,0 days 00:00:42.239000,0 days 00:00:29.159000,ALO,8.0
ALO,0 days 00:01:36.480000,0 days 00:00:31.208000,0 days 00:00:39.108000,0 days 00:00:26.164000,ALO,8.0
ALO,0 days 00:01:32.999000,0 days 00:00:29.680000,0 days 00:00:37.614000,0 days 00:00:25.705000,ALO,8.0
ALO,0 days 00:01:32.673000,0 days 00:00:29.437000,0 days 00:00:37.493000,0 days 00:00:25.743000,ALO,8.0
ALO,0 days 00:01:32.593000,0 days 00:00:29.686000,0 days 00:00:37.212000,0 days 00:00:25.695000,ALO,8.0
ALO,0 days 00:01:34.088000,0 days 00:00:29.949000,0 days 00:00:37.836000,0 days 00:00:26.303000,ALO,8.0
ALO,0 days 00:01:35.687000,0 days 00:00:29.912000,0 days 00:00:38.985000,0 days 00:00:26.790000,ALO,8.0
ALO,0 days 00:01:43.618000,0 days 00:00:30.688000,0 days 00:00:43.186000,0 days 00:00:29.744000,ALO,8.0
ALO,0 days 00:01:48.513000,0 days 00:00:32.455000,0 days 00:00:47.512000,0 days 00:00:28.546000,ALO,8.0
ALO,0 days 00:02:04.427000,0 days 00:00:52.917000,0 days 00:00:41.822000,0 days 00:00:29.688000,ALO,8.0
ALO,0 days 00:01:43.072000,0 days 00:00:32.901000,0 days 00:00:41.517000,0 days 00:00:28.654000,ALO,8.0
ALO,0 days 00:01:42.577000,0 days 00:00:32.527000,0 days 00:00:41.847000,0 days 00:00:28.203000,ALO,8.0
ALO,0 days 00:01:42.796000,0 days 00:00:32.417000,0 days 00:00:41.530000,0 days 00:00:28.849000,ALO,8.0
ALO,0 days 00:01:43.690000,0 days 00:00:32.451000,0 days 00:00:42.017000,0 days 00:00:29.222000,ALO,8.0
ALO,0 days 00:01:44.262000,0 days 00:00:32.690000,0 days 00:00:42.065000,0 days 00:00:29.507000,ALO,8.0
ALO,0 days 00:01:44.375000,0 days 00:00:32.987000,0 days 00:00:42.109000,0 days 00:00:29.279000,ALO,8.0
ALO,0 days 00:01:44.251000,0 days 00:00:32.897000,0 days 00:00:42.599000,0 days 00:00:28.755000,ALO,8.0
ALO,0 days 00:01:42.513000,0 days 00:00:32.485000,0 days 00:00:41.834000,0 days 00:00:28.194000,ALO,8.0
ALO,0 days 00:01:40.747000,0 days 00:00:32.089000,0 days 00:00:41.001000,0 days 00:00:27.657000,ALO,8.0
ALO,0 days 00:01:38.684000,0 days 00:00:31.784000,0 days 00:00:40.546000,0 days 00:00:26.354000,ALO,8.0
ALO,0 days 00:01:59.234000,0 days 00:00:53.337000,0 days 00:00:39.697000,0 days 00:00:26.200000,ALO,8.0
ALO,0 days 00:01:31.146000,0 days 00:00:29.107000,0 days 00:00:36.952000,0 days 00:00:25.087000,ALO,8.0
ALO,0 days 00:01:30.594000,0 days 00:00:28.694000,0 days 00:00:36.912000,0 days 00:00:24.988000,ALO,8.0
ALO,0 days 00:01:30.167000,0 days 00:00:28.958000,0 days 00:00:36.368000,0 days 00:00:24.841000,ALO,8.0
ALO,0 days 00:01:30.098000,0 days 00:00:29.019000,0 days 00:00:36.291000,0 days 00:00:24.788000,ALO,8.0
ALO,0 days 00:01:29.930000,0 days 00:00:28.979000,0 days 00:00:36.260000,0 days 00:00:24.691000,ALO,8.0
ALO,0 days 00:01:29.871000,0 days 00:00:28.986000,0 days 00:00:36.206000,0 days 00:00:24.679000,ALO,8.0
ALO,0 days 00:01:29.753000,0 days 00:00:29.004000,0 days 00:00:36.126000,0 days 00:00:24.623000,ALO,8.0
ALO,0 days 00:01:29.710000,0 days 00:00:29.031000,0 days 00:00:36.094000,0 days 00:00:24.585000,ALO,8.0
ALO,0 days 00:01:30.114000,0 days 00:00:29.150000,0 days 00:00:36.302000,0 days 00:00:24.662000,ALO,8.0
ALO,0 days 00:01:30.700000,0 days 00:00:29.108000,0 days 00:00:36.687000,0 days 00:00:24.905000,ALO,8.0
ALO,0 days 00:01:30.727000,0 days 00:00:29.212000,0 days 00:00:36.699000,0 days 00:00:24.816000,ALO,8.0
ALO,0 days 00:01:30.592000,0 days 00:00:29.120000,0 days 00:00:36.591000,0 days 00:00:24.881000,ALO,8.0
ALO,0 days 00:01:31.430000,0 days 00:00:29.311000,0 days 00:00:37.163000,0 days 00:00:24.956000,ALO,8.0
ALB,0 days 00:01:33.158000,0 days 00:00:29.620000,0 days 00:00:38.091000,0 days 00:00:25.447000,ALB,9.0
ALB,0 days 00:01:33.373000,0 days 00:00:29.733000,0 days 00:00:38.034000,0 days 00:00:25.606000,ALB,9.0
ALB,0 days 00:01:33.059000,0 days 00:00:29.543000,0 days 00:00:38.062000,0 days 00:00:25.454000,ALB,9.0
ALB,0 days 00:01:32.846000,0 days 00:00:29.783000,0 days 00:00:37.726000,0 days 00:00:25.337000,ALB,9.0
ALB,0 days 00:01:33.014000,0 days 00:00:29.879000,0 days 00:00:37.717000,0 days 00:00:25.418000,ALB,9.0
ALB,0 days 00:01:32.939000,0 days 00:00:29.816000,0 days 00:00:37.648000,0 days 00:00:25.475000,ALB,9.0
